CityName,CityCode,TemperatureMin,Time
Birmingham,J01000007,5.368823953864927,2020-05-01
Birmingham,J01000007,3.913368512147359,2020-05-02
Birmingham,J01000007,4.944931557909702,2020-05-03
Birmingham,J01000007,6.075106486626241,2020-05-04
Birmingham,J01000007,5.008944150960349,2020-05-05
Birmingham,J01000007,1.5645519941625143,2020-05-06
Birmingham,J01000007,4.00392047100759,2020-05-07
Birmingham,J01000007,9.130123108768677,2020-05-08
Birmingham,J01000007,9.186767042511661,2020-05-09
Birmingham,J01000007,10.099454385361469,2020-05-10
Birmingham,J01000007,1.8275335961921908,2020-05-11
Birmingham,J01000007,-0.9578159949760271,2020-05-12
Birmingham,J01000007,3.007514741812805,2020-05-13
Birmingham,J01000007,-0.6136362453247635,2020-05-14
Birmingham,J01000007,3.4643667632257062,2020-05-15
Birmingham,J01000007,3.695437498352069,2020-05-16
Birmingham,J01000007,5.100512774781396,2020-05-17
Birmingham,J01000007,8.433542423463082,2020-05-18
Birmingham,J01000007,11.670237509672557,2020-05-19
Birmingham,J01000007,8.463307716405302,2020-05-20
Birmingham,J01000007,11.121579870067613,2020-05-21
Birmingham,J01000007,13.00748543376273,2020-05-22
Birmingham,J01000007,9.124314963628994,2020-05-23
Birmingham,J01000007,10.231549123452307,2020-05-24
Birmingham,J01000007,4.643171348275134,2020-05-25
Birmingham,J01000007,9.944311961308356,2020-05-26
Birmingham,J01000007,10.333323757087019,2020-05-27
Birmingham,J01000007,9.705614258528689,2020-05-28
Birmingham,J01000007,7.645849954127345,2020-05-29
Birmingham,J01000007,7.467144829525552,2020-05-30
Birmingham,J01000007,9.38034635757997,2020-05-31
Birmingham,J01000007,8.690792082244807,2020-06-01
Birmingham,J01000007,8.607573649257478,2020-06-02
Birmingham,J01000007,12.511951981715331,2020-06-03
Birmingham,J01000007,7.966558609237777,2020-06-04
Birmingham,J01000007,7.96959397369326,2020-06-05
Birmingham,J01000007,5.786189557097942,2020-06-06
Birmingham,J01000007,7.454781275732122,2020-06-07
Birmingham,J01000007,5.7567911899782445,2020-06-08
