CityName,CityCode,MSOAName,MSOACode,Value,LowerConfidenceInterval,UpperConfidenceInterval,Gender
Stoke on Trent,J01000095,Stoke-on-Trent 002,E02002952,57.4,56.0,58.8,Male
Stoke on Trent,J01000095,Stoke-on-Trent 002,E02002952,57.0,55.6,58.5,Female
Stoke on Trent,J01000095,Stoke-on-Trent 003,E02002953,57.1,55.8,58.4,Male
Stoke on Trent,J01000095,Stoke-on-Trent 003,E02002953,58.7,57.5,59.9,Female
Stoke on Trent,J01000095,Stoke-on-Trent 004,E02002954,55.8,54.3,57.3,Male
Stoke on Trent,J01000095,Stoke-on-Trent 004,E02002954,58.9,57.7,60.1,Female
Stoke on Trent,J01000095,Stoke-on-Trent 005,E02002955,54.2,52.8,55.6,Male
Stoke on Trent,J01000095,Stoke-on-Trent 005,E02002955,55.3,53.8,56.7,Female
Stoke on Trent,J01000095,Stoke-on-Trent 006,E02002956,59.7,58.5,61.0,Male
Stoke on Trent,J01000095,Stoke-on-Trent 006,E02002956,58.2,57.1,59.4,Female
Stoke on Trent,J01000095,Stoke-on-Trent 007,E02002957,64.5,63.1,65.9,Male
Stoke on Trent,J01000095,Stoke-on-Trent 007,E02002957,65.8,64.6,67.1,Female
Stoke on Trent,J01000095,Stoke-on-Trent 008,E02002958,59.1,57.9,60.3,Male
Stoke on Trent,J01000095,Stoke-on-Trent 008,E02002958,60.6,59.4,61.9,Female
Stoke on Trent,J01000095,Stoke-on-Trent 009,E02002959,52.0,50.9,53.2,Male
Stoke on Trent,J01000095,Stoke-on-Trent 009,E02002959,52.9,51.5,54.3,Female
Stoke on Trent,J01000095,Stoke-on-Trent 010,E02002960,62.6,61.0,64.3,Male
Stoke on Trent,J01000095,Stoke-on-Trent 010,E02002960,64.6,63.1,66.1,Female
Stoke on Trent,J01000095,Stoke-on-Trent 011,E02002961,54.3,52.7,56.0,Male
Stoke on Trent,J01000095,Stoke-on-Trent 011,E02002961,54.6,53.0,56.3,Female
Stoke on Trent,J01000095,Stoke-on-Trent 012,E02002962,53.9,52.5,55.3,Male
Stoke on Trent,J01000095,Stoke-on-Trent 012,E02002962,54.1,52.8,55.4,Female
Stoke on Trent,J01000095,Stoke-on-Trent 013,E02002963,55.2,53.7,56.6,Male
Stoke on Trent,J01000095,Stoke-on-Trent 013,E02002963,57.1,55.8,58.5,Female
Stoke on Trent,J01000095,Stoke-on-Trent 014,E02002964,59.1,57.8,60.3,Male
Stoke on Trent,J01000095,Stoke-on-Trent 014,E02002964,60.8,59.5,62.0,Female
Stoke on Trent,J01000095,Stoke-on-Trent 015,E02002965,53.3,51.8,54.9,Male
Stoke on Trent,J01000095,Stoke-on-Trent 015,E02002965,54.8,53.2,56.4,Female
Stoke on Trent,J01000095,Stoke-on-Trent 016,E02002966,56.3,54.7,57.9,Male
Stoke on Trent,J01000095,Stoke-on-Trent 016,E02002966,54.2,52.3,56.2,Female
Stoke on Trent,J01000095,Stoke-on-Trent 017,E02002967,50.8,49.5,52.1,Male
Stoke on Trent,J01000095,Stoke-on-Trent 017,E02002967,52.0,50.9,53.0,Female
Stoke on Trent,J01000095,Stoke-on-Trent 018,E02002968,62.7,61.5,63.9,Male
Stoke on Trent,J01000095,Stoke-on-Trent 018,E02002968,63.1,61.7,64.4,Female
Stoke on Trent,J01000095,Stoke-on-Trent 019,E02002969,57.1,55.7,58.5,Male
Stoke on Trent,J01000095,Stoke-on-Trent 019,E02002969,61.3,59.9,62.6,Female
Stoke on Trent,J01000095,Stoke-on-Trent 020,E02002970,56.5,55.2,57.7,Male
Stoke on Trent,J01000095,Stoke-on-Trent 020,E02002970,58.2,56.9,59.5,Female
Stoke on Trent,J01000095,Stoke-on-Trent 021,E02002971,58.8,56.9,60.7,Male
Stoke on Trent,J01000095,Stoke-on-Trent 021,E02002971,58.8,56.8,60.7,Female
Stoke on Trent,J01000095,Stoke-on-Trent 022,E02002972,52.8,51.1,54.5,Male
Stoke on Trent,J01000095,Stoke-on-Trent 022,E02002972,56.8,55.4,58.2,Female
Stoke on Trent,J01000095,Stoke-on-Trent 023,E02002973,59.7,58.4,61.0,Male
Stoke on Trent,J01000095,Stoke-on-Trent 023,E02002973,60.4,59.0,61.8,Female
Stoke on Trent,J01000095,Stoke-on-Trent 024,E02002974,60.8,58.9,62.8,Male
Stoke on Trent,J01000095,Stoke-on-Trent 024,E02002974,60.7,58.8,62.7,Female
Stoke on Trent,J01000095,Stoke-on-Trent 025,E02002975,63.9,62.3,65.4,Male
Stoke on Trent,J01000095,Stoke-on-Trent 025,E02002975,64.5,63.0,66.1,Female
Stoke on Trent,J01000095,Stoke-on-Trent 026,E02002976,57.7,55.8,59.6,Male
Stoke on Trent,J01000095,Stoke-on-Trent 026,E02002976,61.4,59.7,63.0,Female
Stoke on Trent,J01000095,Stoke-on-Trent 027,E02002977,57.0,55.1,58.8,Male
Stoke on Trent,J01000095,Stoke-on-Trent 027,E02002977,59.5,57.9,61.1,Female
Stoke on Trent,J01000095,Stoke-on-Trent 028,E02002978,53.7,52.2,55.2,Male
Stoke on Trent,J01000095,Stoke-on-Trent 028,E02002978,54.3,52.8,55.8,Female
Stoke on Trent,J01000095,Stoke-on-Trent 029,E02002979,54.2,52.5,55.9,Male
Stoke on Trent,J01000095,Stoke-on-Trent 029,E02002979,56.1,54.5,57.7,Female
Stoke on Trent,J01000095,Stoke-on-Trent 030,E02002980,65.2,63.6,66.8,Male
Stoke on Trent,J01000095,Stoke-on-Trent 030,E02002980,66.5,65.3,67.6,Female
Stoke on Trent,J01000095,Stoke-on-Trent 031,E02002981,58.6,57.3,59.9,Male
Stoke on Trent,J01000095,Stoke-on-Trent 031,E02002981,59.1,57.7,60.6,Female
Stoke on Trent,J01000095,Stoke-on-Trent 032,E02002982,53.2,51.7,54.6,Male
Stoke on Trent,J01000095,Stoke-on-Trent 032,E02002982,54.9,53.5,56.2,Female
Stoke on Trent,J01000095,Stoke-on-Trent 033,E02002983,66.1,63.9,68.3,Male
Stoke on Trent,J01000095,Stoke-on-Trent 033,E02002983,66.6,64.8,68.3,Female
Stoke on Trent,J01000095,Stoke-on-Trent 034,E02002984,63.6,61.4,65.8,Male
Stoke on Trent,J01000095,Stoke-on-Trent 034,E02002984,64.6,62.6,66.6,Female
Stoke on Trent,J01000095,Stafford 001,E02006188,66.4,64.8,68.1,Male
Stoke on Trent,J01000095,Stafford 001,E02006188,67.0,65.7,68.3,Female
Stoke on Trent,J01000095,Staffordshire Moorlands 008,E02006211,67.7,66.2,69.2,Male
Stoke on Trent,J01000095,Staffordshire Moorlands 008,E02006211,67.6,66.1,69.1,Female
Stoke on Trent,J01000095,Staffordshire Moorlands 009,E02006212,65.8,64.3,67.2,Male
Stoke on Trent,J01000095,Staffordshire Moorlands 009,E02006212,67.6,66.5,68.8,Female
Stoke on Trent,J01000095,Staffordshire Moorlands 012,E02006215,64.0,62.2,65.8,Male
Stoke on Trent,J01000095,Staffordshire Moorlands 012,E02006215,67.4,66.1,68.6,Female
Sunderland,J01000096,Sunderland 001,E02001791,65.9,64.2,67.6,Male
Sunderland,J01000096,Sunderland 001,E02001791,67.9,66.6,69.2,Female
Sunderland,J01000096,Sunderland 002,E02001792,63.0,61.4,64.7,Male
Sunderland,J01000096,Sunderland 002,E02001792,65.5,64.3,66.6,Female
Sunderland,J01000096,Sunderland 003,E02001793,52.7,51.5,53.9,Male
Sunderland,J01000096,Sunderland 003,E02001793,55.4,54.3,56.5,Female
Sunderland,J01000096,Sunderland 004,E02001794,53.7,52.6,54.8,Male
Sunderland,J01000096,Sunderland 004,E02001794,55.5,54.5,56.6,Female
Sunderland,J01000096,Sunderland 005,E02001795,53.9,52.6,55.2,Male
Sunderland,J01000096,Sunderland 005,E02001795,57.3,56.3,58.4,Female
Sunderland,J01000096,Sunderland 006,E02001796,59.4,58.1,60.7,Male
Sunderland,J01000096,Sunderland 006,E02001796,62.2,61.1,63.4,Female
Sunderland,J01000096,Sunderland 008,E02001798,56.5,55.4,57.6,Male
Sunderland,J01000096,Sunderland 008,E02001798,58.0,57.0,59.0,Female
Sunderland,J01000096,Sunderland 011,E02001801,56.9,55.6,58.3,Male
Sunderland,J01000096,Sunderland 011,E02001801,58.1,56.9,59.4,Female
Sunderland,J01000096,Sunderland 012,E02001802,51.8,50.4,53.3,Male
Sunderland,J01000096,Sunderland 012,E02001802,54.4,53.0,55.7,Female
Sunderland,J01000096,Sunderland 013,E02001803,52.9,51.4,54.4,Male
Sunderland,J01000096,Sunderland 013,E02001803,56.8,55.5,58.0,Female
Sunderland,J01000096,Sunderland 014,E02001804,55.7,54.3,57.0,Male
Sunderland,J01000096,Sunderland 014,E02001804,58.6,57.5,59.7,Female
Sunderland,J01000096,Sunderland 015,E02001805,60.4,58.9,61.9,Male
Sunderland,J01000096,Sunderland 015,E02001805,61.2,59.6,62.8,Female
Sunderland,J01000096,Sunderland 016,E02001806,49.3,48.0,50.5,Male
Sunderland,J01000096,Sunderland 016,E02001806,52.6,51.5,53.8,Female
Sunderland,J01000096,Sunderland 018,E02001808,60.3,58.6,62.1,Male
Sunderland,J01000096,Sunderland 018,E02001808,63.0,61.4,64.7,Female
Sunderland,J01000096,Sunderland 021,E02001811,56.1,54.8,57.4,Male
Sunderland,J01000096,Sunderland 021,E02001811,58.7,57.5,59.8,Female
Sunderland,J01000096,Sunderland 022,E02001812,66.2,65.0,67.3,Male
Sunderland,J01000096,Sunderland 022,E02001812,67.7,66.7,68.7,Female
Sunderland,J01000096,Sunderland 023,E02001813,52.9,51.7,54.0,Male
Sunderland,J01000096,Sunderland 023,E02001813,56.0,55.1,57.0,Female
Sunderland,J01000096,Sunderland 024,E02001814,56.8,55.3,58.3,Male
Sunderland,J01000096,Sunderland 024,E02001814,60.5,59.1,62.0,Female
Sunderland,J01000096,Sunderland 026,E02001816,55.1,54.0,56.3,Male
Sunderland,J01000096,Sunderland 026,E02001816,58.1,57.0,59.2,Female
Sunderland,J01000096,Sunderland 027,E02001817,57.5,56.2,58.7,Male
Sunderland,J01000096,Sunderland 027,E02001817,58.1,56.8,59.3,Female
Sunderland,J01000096,Sunderland 028,E02001818,57.4,56.1,58.7,Male
Sunderland,J01000096,Sunderland 028,E02001818,58.4,57.2,59.6,Female
Sunderland,J01000096,Sunderland 029,E02001819,65.1,63.9,66.3,Male
Sunderland,J01000096,Sunderland 029,E02001819,66.5,65.3,67.8,Female
Sunderland,J01000096,Sunderland 031,E02001821,61.8,60.1,63.5,Male
Sunderland,J01000096,Sunderland 031,E02001821,60.3,58.8,61.8,Female
York,J01000112,York 004,E02002775,65.0,63.5,66.6,Male
York,J01000112,York 004,E02002775,65.9,64.0,67.8,Female
York,J01000112,York 005,E02002776,66.0,64.3,67.8,Male
York,J01000112,York 005,E02002776,66.9,65.3,68.6,Female
York,J01000112,York 006,E02002777,68.2,66.6,69.8,Male
York,J01000112,York 006,E02002777,68.9,67.6,70.3,Female
York,J01000112,York 007,E02002778,66.9,65.6,68.1,Male
York,J01000112,York 007,E02002778,69.5,68.4,70.6,Female
York,J01000112,York 008,E02002779,67.3,65.9,68.6,Male
York,J01000112,York 008,E02002779,69.0,67.5,70.4,Female
York,J01000112,York 009,E02002780,58.9,57.5,60.3,Male
York,J01000112,York 009,E02002780,61.2,59.8,62.6,Female
York,J01000112,York 010,E02002781,60.9,59.4,62.4,Male
York,J01000112,York 010,E02002781,64.6,63.0,66.2,Female
York,J01000112,York 012,E02002783,65.4,64.3,66.6,Male
York,J01000112,York 012,E02002783,65.7,64.5,66.9,Female
York,J01000112,York 013,E02002784,60.7,59.5,61.9,Male
York,J01000112,York 013,E02002784,64.1,62.7,65.5,Female
York,J01000112,York 014,E02002785,67.6,66.2,68.9,Male
York,J01000112,York 014,E02002785,69.5,68.3,70.8,Female
York,J01000112,York 015,E02002786,62.2,60.7,63.6,Male
York,J01000112,York 015,E02002786,62.6,61.3,63.9,Female
York,J01000112,York 016,E02002787,63.0,61.7,64.3,Male
York,J01000112,York 016,E02002787,65.3,64.1,66.5,Female
York,J01000112,York 017,E02002788,65.3,63.9,66.8,Male
York,J01000112,York 017,E02002788,70.7,69.0,72.4,Female
York,J01000112,York 018,E02002789,57.8,56.4,59.2,Male
York,J01000112,York 018,E02002789,59.7,58.3,61.0,Female
York,J01000112,York 019,E02002790,63.9,62.7,65.1,Male
York,J01000112,York 019,E02002790,64.7,63.2,66.2,Female
York,J01000112,York 021,E02002792,68.3,66.5,70.2,Male
York,J01000112,York 021,E02002792,71.6,69.9,73.2,Female
York,J01000112,York 022,E02002793,66.6,65.3,67.9,Male
York,J01000112,York 022,E02002793,66.7,65.4,68.1,Female
